source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Du Dianjun,James S. Marks,1,3,pubh,pubh,,,1
Heikki Korhonen,James S. Marks,1,3,pubh,pubh,,,1
Geng Guanyi,James S. Marks,1,3,pubh,pubh,,,1
Guo Ze-Yu,James S. Marks,1,3,pubh,pubh,,,1
James S. Marks,Jeffrey P. Koplan,3,1,pubh,pubh,,,1
James S. Marks,Pirjo Pietinen,3,1,pubh,pubh,,,1
James S. Marks,We Guang-Lin,3,1,pubh,pubh,,,1
David Williamson,James S. Marks,1,3,pubh,pubh,,,1
Aulikki Nissinen,James S. Marks,1,3,pubh,pubh,,,1
James S. Marks,Paul Z. Siegel,3,2,pubh,pubh,,,1
James S. Marks,Larry C. Deeb,3,3,pubh,demography,,,1
James S. Marks,Loretta E. Wolfe,3,2,pubh,pubh,,,1
Dwain Wilcox,James S. Marks,2,3,pubh,pubh,,,1
Eugenia Monterroso,Joan M. Herold,1,5,famplan,demography,,,1
Eugenia Monterroso,Leo Morris,1,12,famplan,pubh,,,1
Eugenia Monterroso,Gustavo Castellanos,1,1,famplan,famplan,,,1
Alvaro Conde,Eugenia Monterroso,1,1,famplan,famplan,,,1
Alison Spitz,Eugenia Monterroso,2,1,famplan,famplan,,,1
Jo Ann Jones,Rachel A. Rosenfeld,2,4,demography,demography,,,1
Jo Ann Jones,Joan R. Kahn,2,12,demography,sociology,,,1
Allan Parnell,Jo Ann Jones,1,2,demography,demography,,,1
Jo Ann Jones,Ronald R. Rindfuss,2,17,demography,sociology,,Rindfuss,1
C. Gray Swicegood,Jo Ann Jones,2,2,demography,demography,,,1
John Ermisch,Naohiro Ogawa,3,5,demography,famplan,,,1
Karen Holden,Susan De Vos,1,6,demography,economics,,,1
George P. Cernada,Ming-Cheng Chang,1,6,famplan,demography,,,1
Hui-Sheng Lin,Ming-Cheng Chang,1,6,famplan,demography,,,1
Ming-Cheng Chang,Te-Hsiung Sun,6,5,demography,demography,,,5
Ching-Ching Chen Cernada,Ming-Cheng Chang,1,6,famplan,demography,,,1
Ming-Cheng Chang,Ronald Freedman,6,13,demography,famplan,,Freedman,4
Arland Thornton,Ming-Cheng Chang,14,6,sociology,demography,Thornton,,1
James W. Wood,Ming-Cheng Chang,4,6,eugenics,demography,,,1
Darryl J. Holman,Ming-Cheng Chang,1,6,demography,demography,,,1
Anatoli I. Yashin,Ming-Cheng Chang,5,6,eugenics,demography,,,1
Ming-Cheng Chang,Raymond J. Peterson,6,1,demography,demography,,,1
Maxine Weinstein,Ming-Cheng Chang,6,6,demography,demography,,,2
J. Edward Taylor,Oded Stark,6,7,economics,economics,,,1
J. Edward Taylor,Philip L. Martin,6,13,economics,general,,,1
J. Edward Taylor,Thomas J. Espenshade,6,14,economics,famplan,,,1
Douglas S. Massey,J. Edward Taylor,29,6,demography,economics,Massey,,2
J. Edward Taylor,Joaquin Arango,6,2,economics,demography,,,2
Graeme Hugo,J. Edward Taylor,3,6,demography,economics,,,2
Ali Kouaouci,J. Edward Taylor,2,6,demography,economics,,,2
Adela Pellegrino,J. Edward Taylor,2,6,demography,economics,,,2
Anrudh Jain,Judith Bruce,2,2,famplan,famplan,,,1
Barbara Mensch,Judith Bruce,6,2,demography,famplan,,,1
Ansley J. Coale,Toni Richards,16,3,general,statistics,Coale,,1
A. Meredith John,Toni Richards,5,3,eugenics,statistics,,,1
Michael J. White,Toni Richards,7,3,sociology,statistics,,,1
Amy Ong Tsui,Toni Richards,2,3,demography,statistics,,,1
Mark R. Montgomery,Toni Richards,5,3,statistics,statistics,,,1
Henry I. Braun,Toni Richards,1,3,statistics,statistics,,,1
Allan M. Parnell,Gillian Stevens,2,6,demography,demography,,,1
Gillian Stevens,Gray Swicegood,6,2,demography,demography,,,1
Gillian Stevens,Tim Futing Liao,6,4,demography,sociology,,,1
Gillian Stevens,Robert Schoen,6,9,demography,demography,,,1
Griffith Feeney,Jingyuan Yu,8,1,general,demography,,,1
Ann E. Biddlecom,Michael J. White,1,7,sociology,sociology,,,1
Ann E. Biddlecom,Shenyang Guo,1,3,sociology,sociology,,,1
I. O. Orubuloye,Pat Caldwell,6,17,demography,famplan,,,6
I. O. Orubuloye,John C. Caldwell,6,17,demography,famplan,,,6
Robert L. Davis,Steven D. Helgerson,1,2,pubh,pubh,,,1
Patti Waller,Steven D. Helgerson,1,2,pubh,pubh,,,1
Bruce C. Campbell,Steven D. Helgerson,1,2,pubh,pubh,,,1
Ernest H. Kimball,Steven D. Helgerson,1,2,pubh,pubh,,,1
Isolde L. Alexander,Steven D. Helgerson,1,2,pubh,pubh,,,1
Howard I. Goldberg,Steven D. Helgerson,6,2,pubh,pubh,,,1
Charles W. Warren,Jack C. Smith,12,13,demography,famplan,,,3
Charles F. Westoff,Jack C. Smith,16,13,famplan,famplan,Westoff,,1
Jack C. Smith,Joan M. Herold,13,5,famplan,demography,,,3
Jack C. Smith,Roger W. Rochat,13,6,famplan,demography,,,3
Jack C. Smith,Stanley K. Henshaw,13,20,famplan,famplan,,,2
Jack C. Smith,Nancy J. Binkin,13,4,famplan,famplan,,,1
Ellen Blaine,Jack C. Smith,1,13,famplan,famplan,,,1
Jack C. Smith,Lisa M. Koonin,13,1,famplan,famplan,,,1
Jack C. Smith,Ruth Martinez,13,2,famplan,famplan,,,2
Jack C. Smith,Mildred Vera,13,2,famplan,famplan,,,2
Jack C. Smith,James S. Marks,13,3,famplan,pubh,,,1
Jack C. Smith,James W. Buehler,13,7,famplan,pubh,,,6
Jack C. Smith,Lilo T. Strauss,13,6,famplan,pubh,,,6
Carol J. R. Hogue,Jack C. Smith,8,13,famplan,famplan,,,6
Andrew Friede,Jack C. Smith,1,13,pubh,famplan,,,1
Jack C. Smith,Wendy Baldwin,13,3,famplan,pubh,,,1
Jack C. Smith,Philip H. Rhodes,13,1,famplan,pubh,,,1
Jack C. Smith,R. J. Berry,13,1,famplan,pubh,,,1
Jack C. Smith,James A. Mercy,13,2,famplan,pubh,,,2
Jack C. Smith,Mark L. Rosenberg,13,2,famplan,pubh,,,1
Jack C. Smith,William M. Rokaw,13,2,famplan,pubh,,,1
Jack C. Smith,Joel C. Kleinman,13,4,famplan,pubh,,,1
Liu Li,Zeng Yi,1,9,demography,eugenics,,,1
Ansley J. Coale,Liu Li,16,1,general,demography,Coale,,1
Liu Li,Minja Kim Choe,1,7,demography,demography,,,1
Liang Zhiwu,Liu Li,1,1,demography,demography,,,1
James Trussell,Jane E. Miller,24,5,demography,famplan,,,1
Anne R. Pebley,Jane E. Miller,7,5,demography,famplan,Pebley,,1
Barbara Vaughan,Jane E. Miller,2,5,demography,famplan,,,1
Bogdan Wojtyniak,Michael A. Koenig,1,9,demography,demography,,,1
Bogdan Wojtyniak,Vincent Fauveau,1,4,demography,demography,,,1
Arne L. Kalleberg,Rachel A. Rosenfeld,2,4,demography,demography,,,2
Rachel A. Rosenfeld,Ronald R. Rindfuss,4,17,demography,sociology,,Rindfuss,1
C. Gray Swicegood,Rachel A. Rosenfeld,2,4,demography,demography,,,1
Jo Ann Jones,Rachel A. Rosenfeld,2,4,demography,demography,,,1
S. Philip Morgan,Tim F. Liao,18,1,sociology,demography,Morgan,,1
Naohiro Ogawa,Robert L. Clark,5,3,famplan,demography,,,1
John Ermisch,Naohiro Ogawa,3,5,demography,famplan,,,1
Naohiro Ogawa,Robert D. Retherford,5,8,famplan,famplan,,,3
Alberto Palloni,Marta Tienda,8,10,general,sociology,Palloni,Tienda,1
Alberto Palloni,Yean-Ju Lee,8,3,general,demography,Palloni,,1
Alberto Palloni,Paula Lantz,8,1,general,demography,Palloni,,1
Alberto Palloni,Melissa Partin,8,1,general,demography,Palloni,,1
Alberto Palloni,George Kephart,8,3,general,sociology,Palloni,,1
Alberto Palloni,Sara Millman,8,4,general,demography,Palloni,,1
Alberto Palloni,Susan De Vos,8,6,general,economics,Palloni,,1
Octavio Mojarro,Robert G. Potter,2,14,famplan,famplan,,,2
Leopoldo Nunez,Robert G. Potter,3,14,famplan,famplan,,,2
Robert G. Potter,Susan Wright,14,1,famplan,famplan,,,1
Diego Berrio,Robert G. Potter,1,14,famplan,famplan,,,1
Paulina Suarez,Robert G. Potter,1,14,famplan,famplan,,,1
Robert G. Potter,Ruth Pinedo,14,1,famplan,famplan,,,1
Robert G. Potter,Zandra Castaneda,14,1,famplan,famplan,,,1
Omer R. Galle,Robert G. Potter,4,14,general,famplan,,,1
Jeffrey A. Burr,Robert G. Potter,7,14,demography,famplan,,,1
Francisco Alba,Robert G. Potter,1,14,demography,famplan,,,1
Carla Makhlouf Obermeyer,Robert G. Potter,4,14,demography,famplan,,,1
Robert G. Potter,Thomas T. Kane,14,4,famplan,famplan,,,1
Adel A. El-Kady,Robert G. Potter,1,14,famplan,famplan,,,1
Robert G. Potter,Saneya Saleh,14,2,famplan,demography,,,1
Marvin Hage,Robert G. Potter,1,14,famplan,famplan,,,1
John Stanback,Robert G. Potter,3,14,famplan,famplan,,,1
Dorace A. Trottier,Robert G. Potter,1,14,famplan,famplan,,,1
Barbara A. Taylor,Robert G. Potter,1,14,famplan,famplan,,,1
Lucinda H. Glover,Robert G. Potter,1,14,famplan,famplan,,,1
Robert G. Potter,S. R. Millman,14,2,famplan,demography,,,2
Jose Gomez De Leon,Robert G. Potter,1,14,demography,famplan,,,1
Michael A. Koenig,Vincent Fauveau,9,4,demography,demography,,,3
A. I. Chowdhury,Michael A. Koenig,1,9,famplan,demography,,,1
J. Chakraborty,Michael A. Koenig,5,9,famplan,demography,,,3
M. A. Khan,Michael A. Koenig,1,9,famplan,demography,,,1
James F. Phillips,Michael A. Koenig,10,9,demography,demography,,,5
Michael A. Koenig,Ruth S. Simmons,9,1,demography,famplan,,,1
Mehrab Ali Khan,Michael A. Koenig,2,9,famplan,demography,,,2
Michael A. Koenig,Ruth Simmons,9,7,demography,famplan,,,4
Laila Baqee,Michael A. Koenig,1,9,famplan,demography,,,1
Michael A. Koenig,Oona M. Campbell,9,1,demography,demography,,,1
Michael A. Koenig,Stan Dsouza,9,1,demography,demography,,,1
Bogdan Wojtyniak,Michael A. Koenig,1,9,demography,demography,,,1
Michael A. Koenig,Rezina Mita,9,1,demography,famplan,,,1
Mian Bazle Hossain,Michael A. Koenig,1,9,famplan,demography,,,1
Michael A. Koenig,Ubaidur Rob,9,1,demography,famplan,,,1
Wang Zhenglian,Zeng Yi,1,9,eugenics,eugenics,,,1
James W. Vaupel,Wang Zhenglian,18,1,general,eugenics,,,1
Mckinley Blackburn,Sanders Korenman,1,3,demography,demography,,,1
Arline T. Geronimus,Sanders Korenman,6,3,pubh,demography,,,2
Marianne M. Hillemeier,Sanders Korenman,1,3,demography,demography,,,1
Beverly Winikoff,Maureen Sullivan,4,1,famplan,famplan,,,1
Andrew J. Cherlin,Julien O. Teitler,2,1,general,general,Cherlin,,1
Frank F. Furstenberg Jr.,Julien O. Teitler,7,1,demography,general,,,1
Julien O. Teitler,P. Lindsay Chase-Linsdale,1,1,general,general,,,1
Julien O. Teitler,Kathleen E. Kiernan,1,4,general,general,,,1
Julien O. Teitler,Philip K. Robins,1,4,general,general,,,1
Donna Ruane Morrison,Julien O. Teitler,3,1,general,general,,,1
Li Yongpiing,Zeng Yi,1,9,demography,eugenics,,,1
Li Yongpiing,Tu Ping,1,2,demography,demography,,,1
Gu Baochang,Li Yongpiing,1,1,demography,demography,,,1
Li Yongpiing,Xu Yi,1,1,demography,demography,,,1
Li Bohua,Li Yongpiing,2,1,demography,demography,,,1
Lawrence J. Severy,Robert Snowden,2,1,famplan,famplan,,,1
Kathy I. Kennedy,Lawrence J. Severy,1,2,famplan,famplan,,,1
Federico Leon,Lawrence J. Severy,1,2,famplan,famplan,,,1
Lawrence J. Severy,Virginia C. Orense,2,1,famplan,famplan,,,1
Harin W. Perera,Lawrence J. Severy,1,2,famplan,famplan,,,1
Lawrence J. Severy,Rodney Phillips,2,1,famplan,famplan,,,1
Ian Askew,Lawrence J. Severy,5,2,famplan,famplan,,,1
Anna Flynn,Lawrence J. Severy,1,2,famplan,famplan,,,1
Kevin Mckillop,Lawrence J. Severy,1,2,famplan,famplan,,,1
David H. Demo,Kristi L. Hoffman,3,1,demography,demography,,,1
John N. Edwards,Kristi L. Hoffman,5,1,sociology,demography,,,1
Ronald Lee,Tim Miller,2,1,general,general,Lee,,1
Deborah Oakley,Susan Sereika,1,1,famplan,famplan,,,1
Deborah Oakley,Donald J. Bogue,1,2,famplan,demography,,Bogue,1
Elizabeth Shapiro,Stuart M. Berman,1,1,pubh,pubh,,,1
Carol J. R. Hogue,Stuart M. Berman,8,1,famplan,pubh,,,1
George J. Halpin,Stuart M. Berman,1,1,pubh,pubh,,,1
Myron P. Gutmann,Susan Cotts Watkins,2,8,demography,sociology,,,1
Kenneth H. Fliess,Myron P. Gutmann,1,2,demography,demography,,,1
Elizabeth C. Cooksey,John B. Casterline,3,9,famplan,sociology,,,1
Abdel Fattah E. Ismail,John B. Casterline,1,9,demography,sociology,,,1
Barbara Entwisle,John B. Casterline,7,9,sociology,sociology,,,2
Hussein A. A. Sayed,John B. Casterline,1,9,sociology,sociology,,,1
Hussein A.-A. Sayed,John B. Casterline,1,9,sociology,sociology,,,1
John B. Casterline,Luis Rosero-Bixby,9,6,sociology,demography,,,2
John B. Casterline,Mark R. Montgomery,9,5,sociology,statistics,,,1
John B. Casterline,Lindy Williams,9,2,sociology,demography,,,1
John B. Casterline,Peter Mcdonald,9,3,sociology,demography,,,1
John B. Casterline,Thomas W. Pullum,9,4,sociology,demography,,,1
Iqbal H. Shah,John B. Casterline,2,9,demography,sociology,,,1
Nazli Baydar,Ozer Babakol,1,1,demography,demography,,,1
Michael J. White,Ozer Babakol,7,1,sociology,demography,,,1
Charles Simkins,Ozer Babakol,1,1,demography,demography,,,1
Anju Malhotra Taj,Karen Oppenheim Mason,1,6,demography,eugenics,,Mason,1
Mehrab Ali Khan,Michael A. Koenig,2,9,famplan,demography,,,2
James F. Phillips,Mehrab Ali Khan,10,2,demography,famplan,,,1
Mehrab Ali Khan,Ruth S. Simmons,2,1,famplan,famplan,,,1
Mehrab Ali Khan,Ubaidur Rob,2,1,famplan,famplan,,,1
J. Chakraborty,Mehrab Ali Khan,5,2,famplan,famplan,,,1
Mehrab Ali Khan,Vincent Fauveau,2,4,famplan,demography,,,1
Jane T. Bertrand,Jeffrey L. Tharp,8,1,famplan,famplan,,,1
Jeffrey L. Tharp,Nlandu Mangani,1,2,famplan,famplan,,,1
Jeffrey L. Tharp,Matondo Mansilu,1,2,famplan,famplan,,,1
Jeffrey L. Tharp,Mark E. Mcbride,1,1,famplan,famplan,,,1
Charles B. Nam,Larry C. Deeb,4,3,sociology,demography,Nam,,1
Isaac W. Eberstein,Larry C. Deeb,5,3,sociology,demography,,,1
E. Walter Terrie,Larry C. Deeb,1,3,demography,demography,,,1
Larry C. Deeb,Paul Z. Siegel,3,2,demography,pubh,,,2
Larry C. Deeb,Loretta E. Wolfe,3,2,demography,pubh,,,2
Dwain Wilcox,Larry C. Deeb,2,3,pubh,demography,,,2
James S. Marks,Larry C. Deeb,3,3,pubh,demography,,,1
Chanpen Saengtienchai,Siriwan Siriboon,1,2,famplan,demography,,,1
Chanpen Saengtienchai,John Knodel,1,13,famplan,famplan,,,1
Axel Kowald,Thomas B. L. Kirkwood,1,1,general,general,,,1
J. M. Robine,Thomas B. L. Kirkwood,1,1,general,general,,,1
K. Ritchie,Thomas B. L. Kirkwood,1,1,general,general,,,1
J. R. Carey,Thomas B. L. Kirkwood,2,1,general,general,,,1
J. W. Curtsinger,Thomas B. L. Kirkwood,3,1,general,general,,,1
J. W. Vaupel,Thomas B. L. Kirkwood,3,1,general,general,,,1
J. W. Vaupel,Leonid A. Gavrilov,3,1,general,general,,,1
J. W. Vaupel,Natalia S. Gavrilova,3,1,general,general,,,1
J. W. Vaupel,S. Jay Olshansky,3,4,general,general,,,1
Bruce A. Carnes,J. W. Vaupel,4,3,general,general,,,1
Christine K. Cassel,J. W. Vaupel,1,3,general,general,,,1
J. W. Vaupel,Theodore J. Nusbaum,3,1,general,general,,,1
J. W. Vaupel,Joseph L. Graves,3,1,general,general,,,1
J. W. Vaupel,Laurence D. Mueller,3,1,general,general,,,1
J. W. Vaupel,Michael R. Rose,3,1,general,general,,,1
J. R. Carey,J. W. Vaupel,2,3,general,general,,,2
J. W. Curtsinger,J. W. Vaupel,3,3,general,general,,,2
Axel Kowald,J. W. Vaupel,1,3,general,general,,,1
J. W. Vaupel,Thomas B. L. Kirkwood,3,1,general,general,,,1
J. M. Robine,J. W. Vaupel,1,3,general,general,,,1
J. W. Vaupel,K. Ritchie,3,1,general,general,,,1
Ellen Blaine,Stanley K. Henshaw,1,20,famplan,famplan,,,1
Ellen Blaine,Nancy J. Binkin,1,4,famplan,famplan,,,1
Ellen Blaine,Jack C. Smith,1,13,famplan,famplan,,,1
Carol Corso,Young-Mi Kim,1,2,famplan,famplan,,,1
Carol Corso,Jose Rimon,1,1,famplan,famplan,,,1
Carol Corso,Kim Winnard,1,2,famplan,famplan,,,1
Carol Corso,I.V. Mako,1,1,famplan,famplan,,,1
Carol Corso,Sebioniga Lawal,1,1,famplan,famplan,,,1
Carol Corso,Stella Babalola,1,1,famplan,famplan,,,1
Carol Corso,Dale Huntington,1,5,famplan,famplan,,,1
Diane Makuc,Jennifer H. Madans,1,2,pubh,pubh,,,1
Christine S. Cox,Diane Makuc,2,1,pubh,pubh,,,1
Diane Makuc,Joel C. Kleinman,1,4,pubh,pubh,,,1
Diane Makuc,Jacob J. Feldman,1,3,pubh,pubh,,,1
Diane Makuc,Fanchon F. Finucane,1,2,pubh,pubh,,,1
Diane Makuc,Helen E. Barbano,1,2,pubh,pubh,,,1
Diane Makuc,Joan Cornoni-Huntley,1,2,pubh,pubh,,,1
Dolores Acevedo,Thomas J. Espenshade,1,14,demography,famplan,,,1
Linda J. Waite,Scott C. Harrison,15,1,demography,sociology,Waite,,1
Anne R. Pebley,P. W. Stupp,7,1,demography,demography,Pebley,,1
P. W. Stupp,Sandra L. Huffman,1,4,demography,demography,,,1
A. K. M. Alauddin Chowdhury,P. W. Stupp,1,1,demography,demography,,,1
Lucky M. Tedrow,Thomas W. Pullum,1,4,demography,demography,,,1
Jerald R. Herting,Lucky M. Tedrow,1,1,demography,demography,,,1
Frances K. Goldscheider,Julie Davanzo,3,12,demography,sociology,,,1
Jean-Pierre Habicht,Julie Davanzo,2,12,demography,sociology,,,1
Frances Kobrin Goldscheider,Julie Davanzo,6,12,demography,sociology,,,2
Angelique Chan,Julie Davanzo,1,12,demography,sociology,,,1
Christine E. Peterson,Julie Davanzo,1,12,demography,sociology,,,1
Julie Davanzo,Mizanur Rahman,12,2,sociology,demography,,,1
Julie Davanzo,Pavalavalli Govindasamy,12,1,sociology,demography,,,1
J.-P. Habicht,Julie Davanzo,1,12,demography,sociology,,,1
Julie Davanzo,W. P. Butz,12,1,sociology,demography,,,1
Julie Davanzo,Linda Meyers,12,1,sociology,demography,,,1
Julie Davanzo,M. Omar Rahman,12,2,sociology,demography,,,2
Julie Davanzo,Kul T. Wadhwa,12,1,sociology,demography,,,1
Sebioniga Lawal,Young-Mi Kim,1,2,famplan,famplan,,,1
Jose Rimon,Sebioniga Lawal,1,1,famplan,famplan,,,1
Kim Winnard,Sebioniga Lawal,2,1,famplan,famplan,,,1
Carol Corso,Sebioniga Lawal,1,1,famplan,famplan,,,1
I.V. Mako,Sebioniga Lawal,1,1,famplan,famplan,,,1
Sebioniga Lawal,Stella Babalola,1,1,famplan,famplan,,,1
Dale Huntington,Sebioniga Lawal,5,1,famplan,famplan,,,1
Ila A. Maslar,Patricia L. Johnson,1,1,eugenics,eugenics,,,1
Ila A. Maslar,James W. Wood,1,4,eugenics,eugenics,,,1
Ila A. Maslar,Kenneth L. Campbell,1,2,eugenics,eugenics,,,1
David Williamson,Erkki Vartiainen,1,1,pubh,pubh,,,1
David Williamson,Du Dianjun,1,1,pubh,pubh,,,1
David Williamson,James S. Marks,1,3,pubh,pubh,,,1
David Williamson,Heikki Korhonen,1,1,pubh,pubh,,,1
David Williamson,Geng Guanyi,1,1,pubh,pubh,,,1
David Williamson,Guo Ze-Yu,1,1,pubh,pubh,,,1
David Williamson,Jeffrey P. Koplan,1,1,pubh,pubh,,,1
David Williamson,Pirjo Pietinen,1,1,pubh,pubh,,,1
David Williamson,We Guang-Lin,1,1,pubh,pubh,,,1
Aulikki Nissinen,David Williamson,1,1,pubh,pubh,,,1
J. Richard Udry,Susan Newcomer,9,1,sociology,demography,Udry,,1
Daniel G. Sisler,Peter Berman,1,1,economics,economics,,,1
Jean-Pierre Habicht,Peter Berman,2,1,demography,economics,,,1
Christine K. Cassel,Leonid A. Gavrilov,1,1,general,general,,,1
Christine K. Cassel,Natalia S. Gavrilova,1,1,general,general,,,1
Christine K. Cassel,S. Jay Olshansky,1,4,general,general,,,1
Bruce A. Carnes,Christine K. Cassel,4,1,general,general,,,1
Christine K. Cassel,Theodore J. Nusbaum,1,1,general,general,,,1
Christine K. Cassel,Joseph L. Graves,1,1,general,general,,,1
Christine K. Cassel,Laurence D. Mueller,1,1,general,general,,,1
Christine K. Cassel,Michael R. Rose,1,1,general,general,,,1
Christine K. Cassel,J. R. Carey,1,2,general,general,,,1
Christine K. Cassel,J. W. Curtsinger,1,3,general,general,,,1
Christine K. Cassel,J. W. Vaupel,1,3,general,general,,,1
Laurie S. Zabin,Marilyn B. Hirsch,4,3,pubh,demography,,,2
Edward A. Smith,Marilyn B. Hirsch,2,3,demography,demography,,,2
Janet B. Hardy,Marilyn B. Hirsch,3,3,demography,demography,,,2
Laurie Schwab Zabin,Marilyn B. Hirsch,3,3,demography,demography,,,1
Marilyn B. Hirsch,Mark R. Emerson,3,3,demography,demography,,,1
Marilyn B. Hirsch,Rosalie Streett,3,1,demography,famplan,,,1
Jennifer Van Vort,Stanley K. Henshaw,3,20,famplan,famplan,,,3
Lynn P. Freedman,Stephen L. Isaacs,1,2,famplan,famplan,,,1
David M. Heer,Siti Pariani,3,1,famplan,famplan,,,1
Maurice D. Van Arsdol Jr.,Siti Pariani,1,1,famplan,famplan,,,1
Brooks Bitterman,Douglas S. Massey,1,29,sociology,demography,,Massey,1
Abdul Razzaque Rukanuddin,Karen Hardee-Cleaveland,1,3,famplan,demography,,,1
Judith Banister,Karen Hardee-Cleaveland,3,3,demography,demography,,,1
Esther Boohene,Karen Hardee-Cleaveland,2,3,famplan,demography,,,1
June Tsodzai,Karen Hardee-Cleaveland,1,3,famplan,demography,,,1
Karen Hardee-Cleaveland,Sharon Weir,3,2,demography,famplan,,,1
Barbara Janowitz,Karen Hardee-Cleaveland,16,3,famplan,demography,,,1
Robert Snowden,Virginia C. Orense,1,1,famplan,famplan,,,1
Kathy I. Kennedy,Virginia C. Orense,1,1,famplan,famplan,,,1
Federico Leon,Virginia C. Orense,1,1,famplan,famplan,,,1
Harin W. Perera,Virginia C. Orense,1,1,famplan,famplan,,,1
Rodney Phillips,Virginia C. Orense,1,1,famplan,famplan,,,1
Ian Askew,Virginia C. Orense,5,1,famplan,famplan,,,1
Anna Flynn,Virginia C. Orense,1,1,famplan,famplan,,,1
Lawrence J. Severy,Virginia C. Orense,2,1,famplan,famplan,,,1
Elizabeth Thomson,Thomas L. Hanson,4,1,sociology,sociology,,,1
Sara S. Mclanahan,Thomas L. Hanson,5,1,demography,sociology,,,1
Dorace A. Trottier,Robert G. Potter,1,14,famplan,famplan,,,1
Barbara A. Taylor,Dorace A. Trottier,1,1,famplan,famplan,,,1
Dorace A. Trottier,Lucinda H. Glover,1,1,famplan,famplan,,,1
Hyunju Kim,Lynn K. White,1,3,demography,sociology,,,1
Charles F. Manski,Gary D. Sandefur,2,6,statistics,statistics,,,1
Charles F. Manski,Sara Mclanahan,2,5,statistics,demography,,,1
Charles F. Manski,Daniel Powers,2,1,statistics,statistics,,,1
Peter Kunstadter,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Sally Lennington Kunstadter,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Prasit Leepreecha,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Chai Podhisita,Wirachon Sae Yang,2,1,eugenics,eugenics,,,1
Mai Laoyang,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Cheng Sae Thao,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Rasamee Sae Thao,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Ruhul Amin,S. Firoza Begum,3,2,famplan,famplan,,,1
G.M. Kamal,S. Firoza Begum,1,2,famplan,famplan,,,1
Haidary Kamal,S. Firoza Begum,1,2,famplan,famplan,,,1
Atiqur Rahman Khan,S. Firoza Begum,2,2,famplan,famplan,,,1
Farida Akhter Jahan,S. Firoza Begum,2,2,famplan,famplan,,,1
Frank D. Bean,Lowell J. Taylor,8,1,demography,demography,,,1
B. Lindsay Lowell,Lowell J. Taylor,3,1,demography,demography,,,1
Douglas S. Massey,Nancy A. Denton,29,7,demography,demography,Massey,,7
Gretchen A. Condran,Nancy A. Denton,4,7,demography,demography,,,1
Ellen A. Kramarow,Gretchen A. Condran,1,4,history,demography,,,1
Barrett A. Lee,Daphne Spain,3,1,demography,demography,,,1
Daphne Spain,Debra J. Umberson,1,1,demography,demography,,,1
Douglas H. Huber,John A. Ross,2,9,famplan,famplan,,,2
Douglas H. Huber,Sawon Hong,2,2,famplan,famplan,,,2
Douglas H. Huber,Tessa M. Wardlaw,2,1,famplan,famplan,,,1
Kristin A. Moore,Nancy O. Snyder,3,1,demography,sociology,,,1
Frank F. Furstenberg Jr.,Kristin A. Moore,7,3,demography,demography,,,1
Kristin A. Moore,S. Philip Morgan,3,18,demography,sociology,,Morgan,1
James L. Peterson,Kristin A. Moore,3,3,sociology,demography,,,2
Frank F. Furstenberg,Kristin A. Moore,1,3,demography,demography,,,1
K. Vaninadha Rao,T. R. Balakrishnan,5,3,eugenics,famplan,,,1
Evelyne Lapierre-Adamcyk,T. R. Balakrishnan,2,3,demography,famplan,,,2
Karol J. Krotki,T. R. Balakrishnan,1,3,demography,famplan,,,1
Karol Krotki,T. R. Balakrishnan,1,3,famplan,famplan,,,1
T. R. Balakrishnan,Zheng Wu,3,2,famplan,eugenics,,,1
Antonio Mcdaniel,S. Philip Morgan,2,18,demography,sociology,,Morgan,1
Andrew T. Miller,Antonio Mcdaniel,1,2,sociology,demography,,,1
Antonio Mcdaniel,Samuel H. Preston,2,20,demography,sociology,,Preston,2
J. R. Carey,Leonid A. Gavrilov,2,1,general,general,,,1
J. R. Carey,Natalia S. Gavrilova,2,1,general,general,,,1
J. R. Carey,S. Jay Olshansky,2,4,general,general,,,1
Bruce A. Carnes,J. R. Carey,4,2,general,general,,,1
Christine K. Cassel,J. R. Carey,1,2,general,general,,,1
J. R. Carey,Theodore J. Nusbaum,2,1,general,general,,,1
J. R. Carey,Joseph L. Graves,2,1,general,general,,,1
J. R. Carey,Laurence D. Mueller,2,1,general,general,,,1
J. R. Carey,Michael R. Rose,2,1,general,general,,,1
J. R. Carey,J. W. Curtsinger,2,3,general,general,,,2
J. R. Carey,J. W. Vaupel,2,3,general,general,,,2
Axel Kowald,J. R. Carey,1,2,general,general,,,1
J. R. Carey,Thomas B. L. Kirkwood,2,1,general,general,,,1
J. M. Robine,J. R. Carey,1,2,general,general,,,1
J. R. Carey,K. Ritchie,2,1,general,general,,,1
James W. Vaupel,Jane-Ling Wang,18,1,general,general,,,1
Jane-Ling Wang,Thomas E. Johnson,1,4,general,general,,,2
Gordon J. Lithgow,Jane-Ling Wang,2,1,general,general,,,1
J. W. Curtsinger,Jane-Ling Wang,3,1,general,general,,,1
H. H. Fukui,Jane-Ling Wang,1,1,general,general,,,1
